Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2018-02-01,248.51388549804688,0.0,281.5799865722656,0.0,283.05999755859375,280.67999267578125,281.07000732421875,0.0,90102500
2018-02-02,243.1038818359375,0.0,275.45001220703125,0.0,280.2300109863281,275.4100036621094,280.0799865722656,0.0,173174800
2018-02-05,232.9365692138672,0.0,263.92999267578125,0.0,275.8500061035156,263.30999755859375,273.45001220703125,0.0,294681800
2018-02-06,237.52598571777344,0.0,269.1300048828125,0.0,269.70001220703125,258.70001220703125,259.94000244140625,0.0,355026800
2018-02-07,236.23744201660156,0.0,267.6700134277344,0.0,272.3599853515625,267.5799865722656,268.5,0.0,167376100
2018-02-08,227.37640380859375,0.0,257.6300048828125,0.0,268.1700134277344,257.5899963378906,268.010009765625,0.0,246449500
2018-02-09,230.79196166992188,0.0,261.5,0.0,263.6099853515625,252.9199981689453,260.79998779296875,0.0,283565300
2018-02-12,234.1809844970703,0.0,265.3399963378906,0.0,267.010009765625,261.6600036621094,263.8299865722656,0.0,143736000
2018-02-13,234.76345825195312,0.0,266.0,0.0,266.6199951171875,263.30999755859375,263.9700012207031,0.0,81223600
2018-02-14,237.931884765625,0.0,269.5899963378906,0.0,270.0,264.29998779296875,264.30999755859375,0.0,120735700
2018-02-15,240.968017578125,0.0,273.0299987792969,0.0,273.0400085449219,268.7699890136719,271.57000732421875,0.0,111200300
2018-02-16,241.03855895996094,0.0,273.1099853515625,0.0,275.32000732421875,272.2699890136719,272.32000732421875,0.0,160420100
2018-02-20,239.5294189453125,0.0,271.3999938964844,0.0,273.6700134277344,270.5,272.0299987792969,0.0,86369700
2018-02-21,238.33790588378906,0.0,270.04998779296875,0.0,274.7200012207031,269.94000244140625,271.8999938964844,0.0,98883700
2018-02-22,238.64674377441406,0.0,270.3999938964844,0.0,273.04998779296875,269.6400146484375,271.1000061035156,0.0,110511300
2018-02-23,242.4507293701172,0.0,274.7099914550781,0.0,274.7099914550781,271.25,271.7900085449219,0.0,92766400
2018-02-26,245.26609802246094,0.0,277.8999938964844,0.0,278.010009765625,275.260009765625,275.92999267578125,0.0,86491400
2018-02-27,242.2035675048828,0.0,274.42999267578125,0.0,278.9200134277344,274.3599853515625,278.1099853515625,0.0,99099200
2018-02-28,239.74996948242188,0.0,271.6499938964844,0.0,276.19000244140625,271.2900085449219,275.67999267578125,0.0,121907800
2018-03-01,236.2638702392578,0.0,267.70001220703125,0.0,273.1700134277344,266.0,271.4100036621094,0.0,176855100
2018-03-02,237.48178100585938,0.0,269.0799865722656,0.0,269.7200012207031,264.82000732421875,265.79998779296875,0.0,139083200
2018-03-05,240.22659301757812,0.0,272.19000244140625,0.0,272.8900146484375,267.6099853515625,267.7300109863281,0.0,97307400
2018-03-06,240.83558654785156,0.0,272.8800048828125,0.0,273.3900146484375,271.17999267578125,273.29998779296875,0.0,79213200
2018-03-07,240.74732971191406,0.0,272.7799987792969,0.0,273.17999267578125,270.20001220703125,270.4200134277344,0.0,87063500
2018-03-08,241.9122314453125,0.0,274.1000061035156,0.0,274.239990234375,272.4200134277344,273.54998779296875,0.0,66901200
2018-03-09,246.1221923828125,0.0,278.8699951171875,0.0,278.8699951171875,275.3399963378906,275.70001220703125,0.0,113625300
2018-03-12,245.813232421875,0.0,278.5199890136719,0.0,279.9100036621094,278.0799865722656,279.20001220703125,0.0,71924800
2018-03-13,244.2246551513672,0.0,276.7200012207031,0.0,280.4100036621094,276.0299987792969,279.8399963378906,0.0,91968900
2018-03-14,242.97137451171875,0.0,275.29998779296875,0.0,278.0199890136719,274.6700134277344,277.80999755859375,0.0,105895100
2018-03-15,242.70663452148438,0.0,275.0,0.0,276.6099853515625,274.42999267578125,275.8800048828125,0.0,83433000
2018-03-16,242.9697265625,0.0,274.20001220703125,1.097,275.3900146484375,274.1400146484375,274.5,0.0,100343700
2018-03-19,239.682373046875,0.0,270.489990234375,0.0,274.3999938964844,268.6199951171875,273.3500061035156,0.0,109208400
2018-03-20,240.08998107910156,0.0,270.95001220703125,0.0,271.6700134277344,270.17999267578125,270.94000244140625,0.0,59757300
2018-03-21,239.629150390625,0.0,270.42999267578125,0.0,273.2699890136719,270.19000244140625,270.8999938964844,0.0,78709600
2018-03-22,233.63916015625,0.0,263.6700134277344,0.0,268.8699951171875,263.3599853515625,267.9100036621094,0.0,148785900
2018-03-23,228.6592559814453,0.0,258.04998779296875,0.0,264.5400085449219,257.8299865722656,264.1700134277344,0.0,183534800
2018-03-26,234.9151153564453,0.0,265.1099853515625,0.0,265.42999267578125,259.4100036621094,262.1300048828125,0.0,141956100
2018-03-27,230.91879272460938,0.0,260.6000061035156,0.0,266.7699890136719,258.8399963378906,266.1700134277344,0.0,129941400
2018-03-28,230.23654174804688,0.0,259.8299865722656,0.0,262.6400146484375,258.5799865722656,260.75,0.0,146452300
2018-03-29,233.17840576171875,0.0,263.1499938964844,0.0,265.260009765625,259.8399963378906,261.1199951171875,0.0,111601600
2018-04-02,228.14532470703125,0.0,257.4700012207031,0.0,263.1300048828125,254.6699981689453,262.54998779296875,0.0,186286300
2018-04-03,231.06935119628906,0.0,260.7699890136719,0.0,261.30999755859375,256.8399963378906,258.8699951171875,0.0,119956900
2018-04-04,233.5417022705078,0.0,263.55999755859375,0.0,264.3599853515625,256.6000061035156,256.75,0.0,123715300
2018-04-05,235.38475036621094,0.0,265.6400146484375,0.0,266.6400146484375,264.32000732421875,265.54998779296875,0.0,82652600
2018-04-06,230.13900756835938,0.0,259.7200012207031,0.0,265.1099853515625,258.0,263.4200134277344,0.0,179521200
2018-04-09,231.27325439453125,0.0,261.0,0.0,264.8399963378906,259.94000244140625,261.3699951171875,0.0,105442900
2018-04-10,234.95057678222656,0.0,265.1499938964844,0.0,266.0400085449219,262.9800109863281,264.2699890136719,0.0,103529000
2018-04-11,233.71885681152344,0.0,263.760009765625,0.0,265.6400146484375,263.3900146484375,263.4700012207031,0.0,91140200
2018-04-12,235.64173889160156,0.0,265.92999267578125,0.0,267.0,265.05999755859375,265.260009765625,0.0,68890500
2018-04-13,234.95057678222656,0.0,265.1499938964844,0.0,267.5400085449219,264.010009765625,267.4100036621094,0.0,85079200
2018-04-16,236.88226318359375,0.0,267.3299865722656,0.0,268.20001220703125,266.07000732421875,267.0,0.0,63405300
2018-04-17,239.41656494140625,0.0,270.19000244140625,0.0,270.8699951171875,268.75,269.3299865722656,0.0,64682000
2018-04-18,239.59375,0.0,270.3900146484375,0.0,271.29998779296875,269.8699951171875,270.69000244140625,0.0,57303900
2018-04-19,238.26463317871094,0.0,268.8900146484375,0.0,269.8800048828125,267.7200012207031,269.6499938964844,0.0,77655900
2018-04-20,236.2442169189453,0.0,266.6099853515625,0.0,269.05999755859375,265.6099853515625,268.80999755859375,0.0,99953100
2018-04-23,236.20884704589844,0.0,266.57000732421875,0.0,267.8900146484375,265.3500061035156,267.260009765625,0.0,65558000
2018-04-24,233.0277099609375,0.0,262.9800109863281,0.0,267.9800109863281,261.2799987792969,267.7300109863281,0.0,112885500
2018-04-25,233.6036376953125,0.0,263.6300048828125,0.0,264.1300048828125,260.8500061035156,262.9100036621094,0.0,103840900
2018-04-26,235.97845458984375,0.0,266.30999755859375,0.0,267.25,264.2900085449219,264.7900085449219,0.0,67731900
2018-04-27,236.19996643066406,0.0,266.55999755859375,0.0,267.3399963378906,265.5,267.0,0.0,57053600
2018-04-30,234.38339233398438,0.0,264.510009765625,0.0,267.8900146484375,264.42999267578125,267.260009765625,0.0,82182300
2018-05-01,234.79995727539062,0.0,264.9800109863281,0.0,265.1000061035156,262.1099853515625,263.8699951171875,0.0,74203400
2018-05-02,233.2227020263672,0.0,263.20001220703125,0.0,265.67999267578125,262.760009765625,264.760009765625,0.0,86368900
2018-05-03,232.70867919921875,0.0,262.6199951171875,0.0,263.3599853515625,259.04998779296875,262.260009765625,0.0,136311500
2018-05-04,235.7214813232422,0.0,266.0199890136719,0.0,266.7900085449219,261.1499938964844,261.5199890136719,0.0,91222100
2018-05-07,236.51901245117188,0.0,266.9200134277344,0.0,268.0199890136719,266.1099853515625,266.8900146484375,0.0,55304900
2018-05-08,236.51901245117188,0.0,266.9200134277344,0.0,267.3299865722656,265.1499938964844,266.5,0.0,67499200
2018-05-09,238.80511474609375,0.0,269.5,0.0,269.8699951171875,267.0899963378906,267.67999267578125,0.0,59666100
2018-05-10,241.03811645507812,0.0,272.0199890136719,0.0,272.3900146484375,270.2200012207031,270.3399963378906,0.0,72063900
2018-05-11,241.7735595703125,0.0,272.8500061035156,0.0,273.1499938964844,271.5799865722656,272.1600036621094,0.0,59871500
2018-05-14,241.8887176513672,0.0,272.9800109863281,0.0,274.0799865722656,272.3599853515625,273.3399963378906,0.0,54790600
2018-05-15,240.2229461669922,0.0,271.1000061035156,0.0,271.6099853515625,270.0299987792969,271.5899963378906,0.0,87036100
2018-05-16,241.2330322265625,0.0,272.239990234375,0.0,272.760009765625,271.1099853515625,271.1400146484375,0.0,53942600
2018-05-17,241.02931213378906,0.0,272.010009765625,0.0,273.2300109863281,271.1300048828125,271.94000244140625,0.0,56536400
2018-05-18,240.4267120361328,0.0,271.3299865722656,0.0,272.0299987792969,270.92999267578125,271.6199951171875,0.0,64368000
2018-05-21,242.2343292236328,0.0,273.3699951171875,0.0,273.9800109863281,272.57000732421875,273.010009765625,0.0,58025900
2018-05-22,241.5609130859375,0.0,272.6099853515625,0.0,274.25,272.239990234375,273.9599914550781,0.0,52966400
2018-05-23,242.2255096435547,0.0,273.3599853515625,0.0,273.3900146484375,270.989990234375,271.1700134277344,0.0,64694200
2018-05-24,241.72926330566406,0.0,272.79998779296875,0.0,273.2200012207031,270.7799987792969,272.9100036621094,0.0,76043800
2018-05-25,241.15330505371094,0.0,272.1499938964844,0.0,272.8599853515625,271.5799865722656,272.1499938964844,0.0,56374800
2018-05-29,238.37974548339844,0.0,269.0199890136719,0.0,271.1700134277344,267.760009765625,270.30999755859375,0.0,115908600
2018-05-30,241.5609130859375,0.0,272.6099853515625,0.0,273.1099853515625,270.4200134277344,270.5,0.0,69678400
2018-05-31,240.08108520507812,0.0,270.94000244140625,0.0,272.489990234375,270.260009765625,272.1499938964844,0.0,93519900
2018-06-01,242.4381561279297,0.0,273.6000061035156,0.0,273.94000244140625,272.3299865722656,272.4100036621094,0.0,71258400
2018-06-04,243.590087890625,0.0,274.8999938964844,0.0,275.19000244140625,274.260009765625,274.5299987792969,0.0,45385200
2018-06-05,243.7673797607422,0.0,275.1000061035156,0.0,275.5299987792969,274.17999267578125,275.04998779296875,0.0,51135000
2018-06-06,245.80532836914062,0.0,277.3999938964844,0.0,277.5199890136719,275.0899963378906,275.7900085449219,0.0,62732200
2018-06-07,245.77871704101562,0.0,277.3699951171875,0.0,278.2799987792969,276.3399963378906,277.95001220703125,0.0,72969400
2018-06-08,246.50537109375,0.0,278.19000244140625,0.0,278.25,276.6600036621094,276.8500061035156,0.0,72139700
2018-06-11,246.83323669433594,0.0,278.55999755859375,0.0,279.3699951171875,278.30999755859375,278.44000244140625,0.0,58892500
2018-06-12,247.15228271484375,0.0,278.9200134277344,0.0,279.3299865722656,278.19000244140625,279.0299987792969,0.0,72329000
2018-06-13,246.36361694335938,0.0,278.0299987792969,0.0,279.4800109863281,277.79998779296875,279.19000244140625,0.0,79070600
2018-06-14,246.98391723632812,0.0,278.7300109863281,0.0,279.3299865722656,278.05999755859375,279.010009765625,0.0,77097600
2018-06-15,246.6687774658203,0.0,277.1300048828125,1.246,277.510009765625,275.3500061035156,276.6000061035156,0.0,120041600
2018-06-18,246.16131591796875,0.0,276.55999755859375,0.0,276.70001220703125,274.95001220703125,275.489990234375,0.0,52917600
2018-06-19,245.2179718017578,0.0,275.5,0.0,275.75,273.5299987792969,274.0,0.0,97531500
2018-06-20,245.63636779785156,0.0,275.9700012207031,0.0,276.7200012207031,275.5899963378906,276.2699890136719,0.0,53785500
2018-06-21,244.0963897705078,0.0,274.239990234375,0.0,275.9800109863281,273.67999267578125,275.9599914550781,0.0,71061400
2018-06-22,244.5414276123047,0.0,274.739990234375,0.0,275.7900085449219,274.489990234375,275.6600036621094,0.0,54898500
2018-06-25,241.21258544921875,0.0,271.0,0.0,273.6199951171875,269.1000061035156,273.44000244140625,0.0,137854200
2018-06-26,241.74664306640625,0.0,271.6000061035156,0.0,272.55999755859375,270.7900085449219,271.6400146484375,0.0,68547400
2018-06-27,239.7439727783203,0.0,269.3500061035156,0.0,273.8699951171875,269.17999267578125,272.260009765625,0.0,105110700
2018-06-28,241.1146697998047,0.0,270.8900146484375,0.0,271.75,268.489990234375,269.2900085449219,0.0,76650500
2018-06-29,241.46176147460938,0.0,271.2799987792969,0.0,273.6600036621094,271.1499938964844,272.1199951171875,0.0,97592500
2018-07-02,241.97805786132812,0.0,271.8599853515625,0.0,272.0400085449219,269.239990234375,269.510009765625,0.0,63554800
2018-07-03,241.12359619140625,0.0,270.8999938964844,0.0,272.9800109863281,270.4200134277344,272.8699951171875,0.0,42187100
2018-07-05,243.09060668945312,0.0,273.1099853515625,0.0,273.17999267578125,270.9599914550781,272.1700134277344,0.0,56925900
2018-07-06,245.14675903320312,0.0,275.4200134277344,0.0,275.8399963378906,272.7099914550781,273.1400146484375,0.0,66493700
2018-07-09,247.35418701171875,0.0,277.8999938964844,0.0,277.9599914550781,276.5,276.54998779296875,0.0,50550400
2018-07-10,248.24424743652344,0.0,278.8999938964844,0.0,279.010009765625,278.0799865722656,278.4100036621094,0.0,51966800
2018-07-11,246.42845153808594,0.0,276.8599853515625,0.0,278.0400085449219,276.5199890136719,277.1499938964844,0.0,77054700
2018-07-12,248.6625518798828,0.0,279.3699951171875,0.0,279.42999267578125,277.6000061035156,278.2799987792969,0.0,60124700
2018-07-13,248.85842895507812,0.0,279.5899963378906,0.0,279.92999267578125,278.6600036621094,279.1700134277344,0.0,48216000
2018-07-16,248.6358184814453,0.0,279.3399963378906,0.0,279.79998779296875,278.8399963378906,279.6400146484375,0.0,48201000
2018-07-17,249.64161682128906,0.0,280.4700012207031,0.0,280.9100036621094,278.4100036621094,278.4700012207031,0.0,52315500
2018-07-18,250.16683959960938,0.0,281.05999755859375,0.0,281.17999267578125,280.05999755859375,280.55999755859375,0.0,44593500
2018-07-19,249.2233123779297,0.0,280.0,0.0,280.739990234375,279.4599914550781,280.30999755859375,0.0,61412100
2018-07-20,248.9384765625,0.0,279.67999267578125,0.0,280.4800109863281,279.5,279.7699890136719,0.0,82337700
2018-07-23,249.4013671875,0.0,280.20001220703125,0.0,280.42999267578125,279.05999755859375,279.45001220703125,0.0,47047600
2018-07-24,250.65631103515625,0.0,281.6099853515625,0.0,282.55999755859375,280.6300048828125,281.7900085449219,0.0,68026900
2018-07-25,252.79258728027344,0.0,284.010009765625,0.0,284.3699951171875,281.2799987792969,281.3299865722656,0.0,78882900
2018-07-26,252.1962890625,0.0,283.3399963378906,0.0,284.1099853515625,283.0899963378906,283.20001220703125,0.0,57919500
2018-07-27,250.48724365234375,0.0,281.4200134277344,0.0,283.82000732421875,280.3800048828125,283.7099914550781,0.0,76768700
2018-07-30,249.1788330078125,0.0,279.95001220703125,0.0,281.69000244140625,279.3599853515625,281.510009765625,0.0,63742500
2018-07-31,250.4071502685547,0.0,281.3299865722656,0.0,282.0199890136719,280.3800048828125,280.80999755859375,0.0,68570500
2018-08-01,249.9888153076172,0.0,280.8599853515625,0.0,282.1300048828125,280.1300048828125,281.55999755859375,0.0,53853300
2018-08-02,251.35064697265625,0.0,282.3900146484375,0.0,282.5799865722656,279.1600036621094,279.3900146484375,0.0,63426400
2018-08-03,252.42764282226562,0.0,283.6000061035156,0.0,283.6600036621094,282.3299865722656,282.5299987792969,0.0,53935400
2018-08-06,253.35328674316406,0.0,284.6400146484375,0.0,284.989990234375,283.20001220703125,283.6400146484375,0.0,39400900
2018-08-07,254.1900177001953,0.0,285.5799865722656,0.0,286.010009765625,285.239990234375,285.3900146484375,0.0,43196600
2018-08-08,254.0831756591797,0.0,285.4599914550781,0.0,285.9100036621094,284.94000244140625,285.3900146484375,0.0,42114600
2018-08-09,253.7359619140625,0.0,285.07000732421875,0.0,285.9700012207031,284.9200134277344,285.5299987792969,0.0,35717000
2018-08-10,252.0359344482422,0.0,283.1600036621094,0.0,284.05999755859375,282.3599853515625,283.45001220703125,0.0,77076000
2018-08-13,251.092529296875,0.0,282.1000061035156,0.0,284.1600036621094,281.7699890136719,283.4700012207031,0.0,65732900
2018-08-14,252.69461059570312,0.0,283.8999938964844,0.0,284.1700134277344,282.4800109863281,282.9200134277344,0.0,43842000
2018-08-15,250.80763244628906,0.0,281.7799987792969,0.0,282.5400085449219,280.1600036621094,282.3800048828125,0.0,102925400
2018-08-16,252.83705139160156,0.0,284.05999755859375,0.0,285.0400085449219,283.3599853515625,283.3999938964844,0.0,69967900
2018-08-17,253.72715759277344,0.0,285.05999755859375,0.0,285.55999755859375,283.3699951171875,283.8299865722656,0.0,65618500
2018-08-20,254.2700958251953,0.0,285.6700134277344,0.0,285.9700012207031,285.05999755859375,285.57000732421875,0.0,39807500
2018-08-21,254.86647033691406,0.0,286.3399963378906,0.0,287.30999755859375,285.7099914550781,286.25,0.0,67272000
2018-08-22,254.71517944335938,0.0,286.1700134277344,0.0,286.760009765625,285.5799865722656,285.8800048828125,0.0,44993300
2018-08-23,254.37692260742188,0.0,285.7900085449219,0.0,286.94000244140625,285.42999267578125,285.9700012207031,0.0,49204900
2018-08-24,255.90780639648438,0.0,287.510009765625,0.0,287.6700134277344,286.3800048828125,286.44000244140625,0.0,57487400
2018-08-27,257.92828369140625,0.0,289.7799987792969,0.0,289.8999938964844,288.67999267578125,288.8599853515625,0.0,57072400
2018-08-28,258.052978515625,0.0,289.9200134277344,0.0,290.4200134277344,289.3999938964844,290.29998779296875,0.0,46943500
2018-08-29,259.4414978027344,0.0,291.4800109863281,0.0,291.739990234375,289.8900146484375,290.1600036621094,0.0,61485500
2018-08-30,258.3912048339844,0.0,290.29998779296875,0.0,291.3599853515625,289.6300048828125,290.94000244140625,0.0,61229500
2018-08-31,258.3999938964844,0.0,290.30999755859375,0.0,290.80999755859375,289.2900085449219,289.8399963378906,0.0,66140800
2018-09-04,257.9551086425781,0.0,289.80999755859375,0.0,290.2099914550781,288.67999267578125,289.8399963378906,0.0,57594400
2018-09-05,257.2608642578125,0.0,289.0299987792969,0.0,289.6400146484375,287.8900146484375,289.4100036621094,0.0,72452400
2018-09-06,256.4863586425781,0.0,288.1600036621094,0.0,289.489990234375,287.0,289.1499938964844,0.0,65909900
2018-09-07,255.9879150390625,0.0,287.6000061035156,0.0,288.70001220703125,286.7099914550781,286.9800109863281,0.0,73524800
2018-09-10,256.4328918457031,0.0,288.1000061035156,0.0,289.0400085449219,287.8800048828125,288.739990234375,0.0,50210900
2018-09-11,257.2785949707031,0.0,289.04998779296875,0.0,289.54998779296875,286.9800109863281,287.3699951171875,0.0,50530500
2018-09-12,257.34088134765625,0.0,289.1199951171875,0.0,289.79998779296875,288.2300109863281,289.05999755859375,0.0,59810800
2018-09-13,258.8629150390625,0.0,290.8299865722656,0.0,291.0400085449219,290.0,290.32000732421875,0.0,51034200
2018-09-14,258.90740966796875,0.0,290.8800048828125,0.0,291.2699890136719,290.0,291.05999755859375,0.0,55079900
2018-09-17,257.53668212890625,0.0,289.3399963378906,0.0,290.8599853515625,289.0299987792969,290.82000732421875,0.0,68244000
2018-09-18,258.93402099609375,0.0,290.9100036621094,0.0,291.5799865722656,289.54998779296875,289.5799865722656,0.0,61930400
2018-09-19,259.2101135253906,0.0,291.2200012207031,0.0,291.69000244140625,290.8299865722656,290.9700012207031,0.0,49080600
2018-09-20,261.3106689453125,0.0,293.5799865722656,0.0,293.94000244140625,291.239990234375,292.6400146484375,0.0,100360600
2018-09-21,261.0719299316406,0.0,291.989990234375,1.323,293.2200012207031,291.80999755859375,293.0899963378906,0.0,105479700
2018-09-24,260.2047119140625,0.0,291.0199890136719,0.0,291.5,290.3699951171875,291.3399963378906,0.0,53409600
2018-09-25,259.9631652832031,0.0,290.75,0.0,291.6499938964844,290.4800109863281,291.5299987792969,0.0,44370000
2018-09-26,259.185302734375,0.0,289.8800048828125,0.0,292.239990234375,289.4100036621094,290.9100036621094,0.0,79739700
2018-09-27,259.9095153808594,0.0,290.69000244140625,0.0,291.9100036621094,290.1000061035156,290.4100036621094,0.0,59249500
2018-09-28,259.9363098144531,0.0,290.7200012207031,0.0,291.2799987792969,289.95001220703125,289.989990234375,0.0,70091400
2018-10-01,260.83941650390625,0.0,291.7300109863281,0.0,292.92999267578125,290.9800109863281,292.1099853515625,0.0,62078900
2018-10-02,260.6873474121094,0.0,291.55999755859375,0.0,292.3599853515625,291.1400146484375,291.55999755859375,0.0,47258200
2018-10-03,260.8304443359375,0.0,291.7200012207031,0.0,293.2099914550781,291.32000732421875,292.739990234375,0.0,64694600
2018-10-04,258.79193115234375,0.0,289.44000244140625,0.0,291.239990234375,287.6600036621094,291.17999267578125,0.0,111545900
2018-10-05,257.3434753417969,0.0,287.82000732421875,0.0,290.2699890136719,286.2200012207031,289.69000244140625,0.0,105951700
2018-10-08,257.3434753417969,0.0,287.82000732421875,0.0,288.2200012207031,285.5,287.04998779296875,0.0,87742200
2018-10-09,256.9678649902344,0.0,287.3999938964844,0.0,288.8599853515625,286.7699890136719,287.3900146484375,0.0,74339000
2018-10-10,248.83145141601562,0.0,278.29998779296875,0.0,286.9100036621094,277.8800048828125,286.8299865722656,0.0,214731000
2018-10-11,243.35060119628906,0.0,272.1700134277344,0.0,278.8999938964844,270.3599853515625,277.0799865722656,0.0,274840500
2018-10-12,246.7303009033203,0.0,275.95001220703125,0.0,277.0899963378906,272.3699951171875,276.7699890136719,0.0,183186500
2018-10-15,245.34449768066406,0.0,274.3999938964844,0.0,277.0400085449219,274.29998779296875,275.54998779296875,0.0,102263700
2018-10-16,250.70912170410156,0.0,280.3999938964844,0.0,280.82000732421875,276.07000732421875,276.6000061035156,0.0,118255800
2018-10-17,250.75384521484375,0.0,280.45001220703125,0.0,281.1499938964844,277.55999755859375,280.44000244140625,0.0,110626000
2018-10-18,247.13270568847656,0.0,276.3999938964844,0.0,280.07000732421875,274.9700012207031,279.3999938964844,0.0,134557500
2018-10-19,246.99855041503906,0.0,276.25,0.0,279.29998779296875,275.4700012207031,277.1300048828125,0.0,139901600
2018-10-22,245.8899383544922,0.0,275.010009765625,0.0,277.3599853515625,274.4100036621094,277.0,0.0,82415800
2018-10-23,244.63809204101562,0.0,273.6099853515625,0.0,274.8699951171875,268.6099853515625,270.95001220703125,0.0,146352700
2018-10-24,237.22593688964844,0.0,265.32000732421875,0.0,273.760009765625,264.70001220703125,273.3299865722656,0.0,177806700
2018-10-25,241.48191833496094,0.0,270.0799865722656,0.0,271.80999755859375,266.2300109863281,267.3800048828125,0.0,138061500
2018-10-26,237.2348175048828,0.0,265.3299865722656,0.0,271.0,262.2900085449219,265.9200134277344,0.0,201574600
2018-10-29,235.92044067382812,0.0,263.8599853515625,0.0,270.25,259.8500061035156,268.79998779296875,0.0,160749100
2018-10-30,239.41647338867188,0.0,267.7699890136719,0.0,268.1199951171875,263.1199951171875,263.6700134277344,0.0,157116000
2018-10-31,241.97373962402344,0.0,270.6300048828125,0.0,273.2300109863281,270.1199951171875,270.6499938964844,0.0,128296300
2018-11-01,244.54876708984375,0.0,273.510009765625,0.0,273.7300109863281,270.3800048828125,271.6000061035156,0.0,99495000
2018-11-02,243.10032653808594,0.0,271.8900146484375,0.0,275.2300109863281,269.5899963378906,274.75,0.0,122634100
2018-11-05,244.44134521484375,0.0,273.3900146484375,0.0,274.010009765625,271.3500061035156,272.44000244140625,0.0,65622500
2018-11-06,245.98828125,0.0,275.1199951171875,0.0,275.29998779296875,273.25,273.32000732421875,0.0,60085900
2018-11-07,251.2545166015625,0.0,281.010009765625,0.0,281.1000061035156,277.0799865722656,277.55999755859375,0.0,102752100
2018-11-08,250.79856872558594,0.0,280.5,0.0,281.2200012207031,279.2200012207031,280.1099853515625,0.0,65584900
2018-11-09,248.34872436523438,0.0,277.760009765625,0.0,279.239990234375,276.17999267578125,279.0299987792969,0.0,98812600
2018-11-12,243.70826721191406,0.0,272.57000732421875,0.0,277.4599914550781,271.989990234375,277.19000244140625,0.0,99673600
2018-11-13,243.2522735595703,0.0,272.05999755859375,0.0,275.3299865722656,271.25,273.0899963378906,0.0,98176600
2018-11-14,241.5892333984375,0.0,270.20001220703125,0.0,274.6099853515625,268.45001220703125,274.1600036621094,0.0,125335900
2018-11-15,244.110595703125,0.0,273.0199890136719,0.0,273.5400085449219,267.010009765625,268.7799987792969,0.0,135101400
2018-11-16,244.7454071044922,0.0,273.7300109863281,0.0,274.75,271.2099914550781,271.7900085449219,0.0,126668000
2018-11-19,240.60568237304688,0.0,269.1000061035156,0.0,273.3800048828125,268.07000732421875,273.04998779296875,0.0,103061700
2018-11-20,236.1529998779297,0.0,264.1199951171875,0.0,267.0,263.1499938964844,265.3599853515625,0.0,136021300
2018-11-21,236.95767211914062,0.0,265.0199890136719,0.0,267.1499938964844,265.010009765625,265.8599853515625,0.0,75563700
2018-11-23,235.37510681152344,0.0,263.25,0.0,264.82000732421875,263.07000732421875,263.17999267578125,0.0,42807900
2018-11-26,239.17506408691406,0.0,267.5,0.0,267.75,265.3399963378906,265.7799987792969,0.0,79981400
2018-11-27,239.97976684570312,0.0,268.3999938964844,0.0,268.3999938964844,265.6600036621094,266.3399963378906,0.0,75502400
2018-11-28,245.50537109375,0.0,274.5799865722656,0.0,274.5799865722656,268.3299865722656,269.6000061035156,0.0,127629600
2018-11-29,244.96893310546875,0.0,273.9800109863281,0.0,275.54998779296875,272.42999267578125,273.7099914550781,0.0,82346400
2018-11-30,246.4621124267578,0.0,275.6499938964844,0.0,276.2799987792969,273.45001220703125,273.80999755859375,0.0,98204200
2018-12-03,249.72561645507812,0.0,279.29998779296875,0.0,280.3999938964844,277.510009765625,280.2799987792969,0.0,103176300
2018-12-04,241.63388061523438,0.0,270.25,0.0,278.8500061035156,269.8999938964844,278.3699951171875,0.0,177986000
2018-12-06,241.267333984375,0.0,269.8399963378906,0.0,269.9700012207031,262.44000244140625,265.9200134277344,0.0,204185400
2018-12-07,235.6612548828125,0.0,263.57000732421875,0.0,271.2200012207031,262.6300048828125,269.4599914550781,0.0,161018900
2018-12-10,236.10830688476562,0.0,264.07000732421875,0.0,265.1600036621094,258.6199951171875,263.3699951171875,0.0,151445900
2018-12-11,236.1619873046875,0.0,264.1300048828125,0.0,267.8699951171875,262.4800109863281,267.6600036621094,0.0,121504400
2018-12-12,237.35107421875,0.0,265.4599914550781,0.0,269.0,265.3699951171875,267.4700012207031,0.0,97976700
2018-12-13,237.2706298828125,0.0,265.3699951171875,0.0,267.489990234375,264.1199951171875,266.5199890136719,0.0,96662700
2018-12-14,232.88951110839844,0.0,260.4700012207031,0.0,264.0299987792969,259.8500061035156,262.9599914550781,0.0,116961100
2018-12-17,228.32057189941406,0.0,255.36000061035156,0.0,260.6499938964844,253.52999877929688,259.3999938964844,0.0,165492300
2018-12-18,228.0702362060547,0.0,255.0800018310547,0.0,257.95001220703125,253.27999877929688,257.20001220703125,0.0,134515100
2018-12-19,224.6547393798828,0.0,251.25999450683594,0.0,259.3999938964844,249.35000610351562,255.1699981689453,0.0,214992800
2018-12-20,220.997802734375,0.0,247.1699981689453,0.0,251.6199951171875,244.64999389648438,249.86000061035156,0.0,252053400
2018-12-21,216.4696502685547,0.0,240.6999969482422,1.435,249.7100067138672,239.97999572753906,246.74000549316406,0.0,255345600
2018-12-24,210.74989318847656,0.0,234.33999633789062,0.0,240.83999633789062,234.27000427246094,239.0399932861328,0.0,147311600
